subscription_id,customerid,subscription_start_date,subscription_type,renewal_date,plan_type,contract_type,cancellation_date,cancellation_reason,monthly_charges,cltv,churn_score,customer_name,country,state,gender,dob,support_id,complaint_date,escalations,csat_score,churn_flag,complaint_count,age,age_group,churn_risk
1112,2869-PHFVZ,2021-05-02,Paid,2021-07-01,Premium,Monthly,2024-01-31,Service issue,28.43,698.0,61,Isha Das,India,West Bengal,Female,2006-01-05,,,,,1,0,15,11-20,Medium
1113,1093-YZZGR,2025-05-23,Referral,2026-05-23,Basic,Annual,,,7.09,2955.0,2,Varsha Naidu,India,Tamil Nadu,Female,1988-01-30,,,,,0,0,37,31-40,Low
1114,8291-BQACW,2019-10-25,Paid,2020-10-25,Basic,Annual,,,8.28,3295.0,5,Kiran Bansal,India,Bihar,Female,1972-06-10,,,,,0,0,47,41-50,Low
1115,1117-CTXHY,2022-12-31,Paid,2023-03-31,Premium,Monthly,,,40.1,728.0,44,Anika Tiwari,India,Telangana,Female,1969-06-23,,,,,0,0,54,51-60,Low
1116,6403-FCXAX,2022-01-24,Paid,2024-01-24,Premium,Annual,,,42.19,944.0,4,Navya Pandey,India,Haryana,Female,1970-12-18,,,,,0,0,51,51-60,Low
1117,1684-NYKQB,2025-08-28,Organic,2025-11-26,Basic,Monthly,,,6.6,591.0,51,Vihaan Das,India,Gujarat,Male,1977-05-27,,,,,0,0,48,41-50,Medium
1118,5523-GXXCH,2024-06-14,Organic,2024-12-11,Basic,Monthly,,,7.74,474.0,22,Sunil Rao,India,West Bengal,Male,1958-12-13,,,,,0,0,66,61-70,Low
1119,8875-NPDHG,2022-12-01,Organic,2024-12-01,Basic,Annual,,,10.27,5350.0,4,Ramesh Agarwal,India,West Bengal,Male,1956-05-06,,,,,0,0,67,61-70,Low
1120,4562-WVMBC,2024-04-10,Paid,2026-04-10,Standard,Annual,,,17.44,3840.0,25,Naveen Pillai,India,Jharkhand,Male,1999-10-27,,,,,0,0,24,21-30,Low
1121,6366-XYELF,2021-08-02,Paid,2023-08-02,Standard,Annual,,,24.78,3827.0,53,Nidhi Tiwari,India,Delhi,Female,1985-01-23,,,,,0,0,37,31-40,Medium
1122,0217-HAVDK,2020-05-07,Organic,2023-05-07,Basic,Annual,,,10.69,3843.0,45,Rakesh Bose,India,Rajasthan,Male,1962-02-14,,,,,0,0,58,51-60,Low
1123,0621-HZVQZ,2021-08-30,Paid,2022-08-30,Basic,Annual,,,9.2,1560.0,18,Anika Kapoor,India,Punjab,Female,1958-07-21,,,,,0,0,63,61-70,Low
1124,3372-TBXHX,2019-08-13,Paid,2020-02-09,Standard,Monthly,,,22.89,3948.0,38,Raghav Das,India,Andhra Pradesh,Male,1983-11-09,,,,,0,0,36,31-40,Low
1125,2318-GECFU,2024-03-01,Partner,2026-03-01,Basic,Annual,2025-08-30,Too expensive,10.84,88.0,97,Karthik Thakur,India,Delhi,Male,1993-03-29,,,,,1,0,31,31-40,High
1126,4675-UQWGJ,2020-03-23,Paid,2021-03-23,Premium,Annual,,,36.01,2073.0,46,Myra Mukherjee,India,Bihar,Female,1988-11-20,,,,,0,0,31,31-40,Low
1127,7897-ANPCK,2025-09-23,Paid,2026-02-20,Premium,Monthly,,,39.36,2602.0,2,Siddharth Mehta,India,Telangana,Male,1989-02-17,,,,,0,0,37,31-40,Low
1128,2238-YRGEG,2023-05-20,Organic,2023-09-17,Basic,Monthly,,,9.65,4688.0,30,Aarav Thakur,India,Haryana,Male,1999-02-02,,,,,0,0,24,21-30,Low
1129,9638-CPBDN,2022-12-14,Paid,2023-05-13,Premium,Monthly,2024-12-30,Other,36.08,726.0,62,Aryan Bose,India,Telangana,Male,1986-04-10,,,,,1,0,37,31-40,Medium
1130,0565-MWYXA,2025-08-18,Paid,2026-08-18,Premium,Annual,,,38.86,4592.0,11,Manish Pandit,India,Odisha,Male,1968-03-21,,,,,0,0,57,51-60,Low
1131,6297-NYUCS,2019-05-21,Paid,2020-05-21,Premium,Annual,,,29.75,1219.0,35,Pradeep Rao,India,Madhya Pradesh,Male,1977-09-08,,,,,0,0,42,41-50,Low
1132,1456-DWUME,2022-04-04,Paid,2022-07-03,Standard,Monthly,2025-03-25,Switched to competitor,17.86,596.0,61,Urvashi Joshi,India,Bihar,Female,1982-08-22,,,,,1,0,40,31-40,Medium
1133,4724-ZPFFM,2021-06-28,Paid,2021-11-25,Standard,Monthly,,,23.72,3341.0,36,Vishal Singh,India,Gujarat,Male,1998-08-23,,,,,0,0,23,21-30,Low
1134,2993-GJPQW,2020-02-27,Organic,2020-06-26,Basic,Monthly,,,9.83,2431.0,5,Vinay Rao,India,Delhi,Male,1981-04-19,,,,,0,0,39,31-40,Low
1135,7949-XDABJ,2023-05-07,Referral,2026-05-07,Standard,Annual,,,18.16,3352.0,28,Sunil Subramaniam,India,Karnataka,Male,1963-09-09,,,,,0,0,60,51-60,Low
1136,7753-LVPLM,2019-10-08,Partner,2020-02-05,Basic,Monthly,,,6.7,672.0,27,Meera Chopra,India,Haryana,Female,1990-10-01,,,,,0,0,29,21-30,Low
1137,6583-ZEAVD,2022-12-09,Organic,2024-12-09,Standard,Annual,,,16.27,1032.0,48,Rashmi Chopra,India,Haryana,Female,1995-07-18,,,,,0,0,27,21-30,Low
1138,5278-AWMBZ,2024-08-25,Paid,2024-10-24,Standard,Monthly,2024-10-27,Switched to competitor,20.46,591.0,82,Payal Pandey,India,Rajasthan,Female,1998-06-21,,,,,1,0,26,21-30,High
1139,4814-VGYES,2022-11-18,Paid,2023-05-17,Standard,Monthly,,,22.47,2282.0,50,Krishna Yadav,India,Delhi,Male,1982-01-13,,,,,0,0,41,41-50,Medium
1140,3946-HGFXY,2019-03-17,Organic,2019-04-16,Basic,Monthly,,,9.89,3705.0,10,Reyansh Bose,India,Maharashtra,Male,1969-05-17,,,,,0,0,50,41-50,Low
1141,8757-WZRCY,2020-03-17,Paid,2021-03-17,Standard,Annual,2024-01-07,Too expensive,14.13,433.0,68,Kavita Krishnan,India,Jharkhand,Female,1960-10-20,,,,,1,0,59,51-60,Medium
1142,4767-CDCLZ,2022-04-03,Paid,2022-08-31,Basic,Monthly,,,8.38,598.0,32,Rakesh Menon,India,Goa,Male,1987-12-29,,,,,0,0,34,31-40,Low
1143,3110-NPLMX,2026-06-20,Referral,2026-12-31,Premium,Annual,,,39.62,2240.0,29,Nikhil Pandit,India,Goa,Male,1974-12-06,,,,,0,0,52,51-60,Low
1144,8189-XQEVK,2024-11-01,Referral,2024-12-01,Basic,Monthly,2025-09-15,Switched to competitor,8.73,275.0,93,Rakesh Gupta,India,Jharkhand,Male,1983-09-21,,,,,1,0,41,41-50,High
1145,6171-BLEYG,2019-09-01,Paid,2020-01-29,Standard,Monthly,,,17.43,445.0,14,Vijay Patel,India,West Bengal,Male,1998-09-26,,,,,0,0,21,21-30,Low
1146,7756-MNNCS,2024-07-07,Organic,2024-12-04,Standard,Monthly,,,24.9,2873.0,26,Shreya Shah,India,Chandigarh,Female,1990-04-30,,,,,0,0,34,31-40,Low
1147,7239-YRKEG,2022-01-16,Paid,2022-03-17,Basic,Monthly,,,9.47,5261.0,33,Rakesh Shah,India,Maharashtra,Male,1987-07-01,,,,,0,0,35,31-40,Low
1148,7763-FBDSW,2023-03-27,Paid,2023-07-25,Basic,Monthly,2024-03-30,Switched to competitor,8.28,88.0,75,Deepika Bose,India,Uttar Pradesh,Female,1991-03-31,,,,,1,0,32,31-40,High
1149,6150-YXXCQ,2020-06-15,Paid,2020-10-13,Premium,Monthly,,,35.16,1136.0,54,Divya Pandey,India,Haryana,Female,1956-01-16,,,,,0,0,64,61-70,Medium
1150,9381-RJYZD,2021-01-25,Paid,2021-04-25,Standard,Monthly,2024-01-17,Other,22.09,840.0,70,Ajay Tiwari,India,Madhya Pradesh,Male,1981-10-07,,,,,1,0,39,31-40,High
1151,0323-NTTSR,2024-09-07,Partner,2024-10-07,Basic,Monthly,,,8.81,1240.0,51,Nikhil Subramaniam,India,Chandigarh,Male,1966-02-18,,,,,0,0,59,51-60,Medium
1152,5149-DBEUG,2021-01-06,Paid,2021-04-06,Basic,Monthly,,,8.05,575.0,39,Sai Naidu,India,Telangana,Male,1958-02-21,,,,,0,0,63,61-70,Low
1153,0001-HKBSK,2025-07-18,Referral,2025-11-15,Standard,Monthly,,,17.58,4819.0,20,Anika Krishnan,India,Assam,Female,1983-01-28,,,,,0,0,42,41-50,Low
1154,0732-HBGEK,2022-02-28,Paid,2022-05-29,Basic,Monthly,,,11.58,2356.0,9,Krishna Pandit,India,Chandigarh,Male,1974-05-20,,,,,0,0,48,41-50,Low
1155,6255-WFNQC,2025-01-07,Referral,2026-12-31,Basic,Annual,,,7.7,2759.0,4,Payal Bose,India,Uttar Pradesh,Female,2003-01-29,,,,,0,0,22,21-30,Low
1156,6876-ELPNA,2023-02-12,Paid,2026-02-12,Premium,Annual,2024-01-20,Poor customer support,46.91,696.0,84,Arjun Kapoor,India,Tamil Nadu,Male,2002-09-06,,,,,1,0,20,11-20,High
1157,4476-EHJAD,2025-08-02,Partner,2026-08-02,Premium,Annual,,,40.49,352.0,26,Kavita Das,India,Tamil Nadu,Female,1966-01-29,,,,,0,0,60,51-60,Low
1158,9374-KTJVD,2023-04-19,Paid,2026-04-19,Basic,Annual,,,11.51,1316.0,47,Rohan Agarwal,India,Bihar,Male,1971-03-18,,,,,0,0,52,51-60,Low
1159,4244-AXSYE,2020-02-22,Partner,2022-02-22,Premium,Annual,,,43.6,5209.0,43,Ishaan Das,India,Goa,Male,1978-12-27,,,,,0,0,41,41-50,Low
1160,5799-QSKJP,2020-08-08,Partner,2020-10-07,Standard,Monthly,,,20.06,2105.0,2,Sandeep Nair,India,Kerala,Male,1991-06-21,,,,,0,0,29,21-30,Low
1161,1385-ZKTRA,2021-12-08,Paid,2022-12-08,Basic,Annual,,,9.6,4906.0,54,Payal Thakur,India,Uttar Pradesh,Female,1998-01-12,,,,,0,0,24,21-30,Medium
1162,0119-YPYTZ,2026-02-07,Paid,2026-12-31,Basic,Annual,,,12.44,2879.0,10,Sunita Chauhan,India,Jharkhand,Female,1958-10-19,,,,,0,0,67,61-70,Low
1163,2184-SMBPR,2026-02-18,Paid,2026-12-31,Premium,Annual,2026-06-20,Poor customer support,33.42,636.0,60,Priya Mukherjee,India,Tamil Nadu,Female,1985-04-27,,,,,1,0,41,41-50,Medium
1164,0036-ZWUNG,2022-01-30,Organic,2024-01-30,Premium,Annual,,,36.87,4058.0,32,Madhuri Thakur,India,Karnataka,Female,1996-07-17,,,,,0,0,26,21-30,Low
1165,5798-DAMZF,2024-11-26,Paid,2025-02-24,Basic,Monthly,,,11.66,2526.0,24,Geeta Sharma,India,Tamil Nadu,Female,1993-08-25,,,,,0,0,31,31-40,Low
1166,0113-EXJHR,2022-07-13,Referral,2022-11-10,Premium,Monthly,,,33.86,747.0,50,Lata Pillai,India,Haryana,Female,1993-06-05,,,,,0,0,29,21-30,Medium
1167,7110-AMYGD,2024-02-07,Organic,2024-06-06,Basic,Monthly,,,12.94,5439.0,39,Amit Gupta,India,Uttar Pradesh,Male,1990-05-25,,,,,0,0,34,31-40,Low
1168,8012-TRXYE,2025-07-06,Organic,2025-09-04,Premium,Monthly,,,40.49,2173.0,6,Varsha Ghosh,India,Andhra Pradesh,Female,1989-11-19,,,,,0,0,36,31-40,Low
1169,3874-BXLPV,2023-05-30,Organic,2023-11-26,Premium,Monthly,,,30.45,880.0,19,Pradeep Tiwari,India,Kerala,Male,1980-04-26,,,,,0,0,43,41-50,Low
1170,4606-DJYHX,2019-01-18,Partner,2019-05-18,Basic,Monthly,,,11.3,5591.0,4,Neha Tiwari,India,Tamil Nadu,Female,2000-01-25,,,,,0,0,19,11-20,Low
1171,4486-GEPAV,2025-03-29,Paid,2026-12-31,Standard,Annual,,,16.65,519.0,5,Sai Patel,India,Bihar,Male,1991-07-17,,,,,0,0,34,31-40,Low
1172,6997-WBKDJ,2024-12-26,Organic,2025-02-24,Standard,Monthly,,,22.64,606.0,25,Divya Chatterjee,India,Madhya Pradesh,Female,1977-02-26,,,,,0,0,48,41-50,Low
1173,7734-JVDPF,2023-05-11,Trial,2023-10-08,Basic,Monthly,,,8.02,2760.0,38,Radhika Mukherjee,India,Punjab,Female,1982-04-22,,,,,0,0,41,41-50,Low
1174,5920-ZUSVM,2025-04-18,Paid,2025-07-17,Standard,Monthly,,,19.7,868.0,33,Manoj Kapoor,India,Gujarat,Male,2007-06-04,,,,,0,0,18,11-20,Low
1175,3120-GYQDC,2024-03-29,Paid,2024-04-28,Standard,Monthly,,,15.16,4138.0,29,Ritu Tiwari,India,Gujarat,Female,2002-11-13,,,,,0,0,21,21-30,Low
1176,5996-QWYDP,2019-01-17,Organic,2020-01-17,Standard,Annual,,,22.41,5003.0,20,Keshav Sengupta,India,Andhra Pradesh,Male,2000-03-15,,,,,0,0,19,11-20,Low
1177,3116-ZNRXT,2022-06-23,Referral,2024-06-23,Premium,Annual,,,48.41,905.0,7,Rohan Pandey,India,Andhra Pradesh,Male,1989-06-18,,,,,0,0,33,31-40,Low
1178,9369-GUYAS,2023-12-17,Paid,2024-01-16,Standard,Monthly,,,14.56,1694.0,1,Sonal Chauhan,India,Telangana,Female,1982-03-22,,,,,0,0,42,41-50,Low
1179,3902-KBWEJ,2020-01-16,Paid,2022-01-16,Basic,Annual,,,11.66,3967.0,27,Rahul Patel,India,Rajasthan,Male,1973-11-02,,,,,0,0,46,41-50,Low
1180,8999-JZEPV,2022-02-18,Paid,2025-02-18,Basic,Annual,,,8.11,3105.0,44,Meera Patel,India,Maharashtra,Female,1986-11-22,,,,,0,0,35,31-40,Low
1181,9556-DZZYN,2023-03-13,Trial,2026-03-13,Basic,Annual,2024-06-17,Other,9.35,418.0,74,Lakshmi Pandit,India,Chandigarh,Female,1973-06-30,,,,,1,0,50,41-50,High
1182,7109-MERCR,2021-09-25,Trial,2024-09-25,Premium,Annual,,,33.46,1775.0,37,Sanjay Mehta,India,West Bengal,Male,1971-12-11,,,,,0,0,50,41-50,Low
1183,6458-XVGCE,2023-04-25,Organic,2023-05-25,Premium,Monthly,,,35.25,4212.0,39,Pradeep Chopra,India,Odisha,Male,1991-02-10,,,,,0,0,32,31-40,Low
1184,1802-AWBEH,2026-04-06,Partner,2026-12-31,Basic,Annual,,,7.51,3802.0,48,Rahul Kumar,India,Jharkhand,Male,1956-03-18,,,,,0,0,70,61-70,Low
1185,9221-QFKLR,2020-09-25,Paid,2021-09-25,Standard,Annual,,,24.21,4888.0,51,Karthik Patel,India,Chandigarh,Male,1978-12-30,,,,,0,0,42,41-50,Medium
1186,6804-EAHAH,2022-11-30,Partner,2023-04-29,Basic,Monthly,2025-09-06,Other,10.62,616.0,84,Kiran Kumar,India,Haryana,Female,1980-09-25,,,,,1,0,42,41-50,High
1187,4617-MCVLD,2024-01-31,Organic,2024-03-31,Basic,Monthly,,,12.47,1318.0,12,Myra Gupta,India,Jharkhand,Female,1968-07-22,,,,,0,0,56,51-60,Low
1188,4940-VKMDJ,2024-05-26,Trial,2026-05-26,Basic,Annual,,,9.0,1129.0,41,Nidhi Mukherjee,India,Telangana,Female,1961-11-07,,,,,0,0,63,61-70,Low
1189,7838-CDUPZ,2024-05-10,Partner,2024-11-06,Premium,Monthly,2024-10-26,Service issue,29.0,452.0,61,Navya Nair,India,Punjab,Female,1966-06-11,,,,,1,0,58,51-60,Medium
1190,6782-VWLEW,2025-08-03,Referral,2026-12-31,Basic,Annual,,,11.24,5154.0,13,Ajay Sengupta,India,Chandigarh,Male,1999-08-07,,,,,0,0,26,21-30,Low
1191,6911-SUYZH,2024-12-31,Organic,2025-06-29,Standard,Monthly,,,17.25,4281.0,23,Karthik Mukherjee,India,Maharashtra,Male,1973-03-28,,,,,0,0,52,51-60,Low
1192,2283-KQETP,2019-01-21,Partner,2020-01-21,Basic,Annual,,,7.74,1111.0,53,Dev Desai,India,Karnataka,Male,1967-05-13,,,,,0,0,52,51-60,Medium
1193,1736-XUCRV,2025-01-24,Trial,2026-12-31,Basic,Annual,,,12.74,5612.0,38,Vivaan Kumar,India,Haryana,Male,1967-09-04,,,,,0,0,57,51-60,Low
1194,2295-ZSYKR,2019-08-13,Paid,2019-09-12,Standard,Monthly,2020-02-23,Too expensive,24.82,135.0,63,Tanya Bansal,India,Odisha,Female,1956-03-08,,,,,1,0,63,61-70,Medium
1195,6494-PXQTY,2022-08-31,Paid,2025-08-31,Standard,Annual,,,19.05,5407.0,16,Chitra Thakur,India,Kerala,Female,1975-05-24,,,,,0,0,47,41-50,Low
1196,6560-VBHNF,2026-01-11,Referral,2026-02-10,Basic,Monthly,,,7.61,4494.0,35,Vijay Mishra,India,Assam,Male,1983-02-05,,,,,0,0,43,41-50,Low
1197,1710-CMVLA,2020-07-27,Organic,2022-07-27,Basic,Annual,,,10.65,719.0,39,Amit Rao,India,Chandigarh,Male,1964-07-20,,,,,0,0,56,51-60,Low
1198,0530-HJCUU,2025-04-15,Partner,2025-05-15,Standard,Monthly,2026-04-20,Service issue,24.24,177.0,93,Abhishek Tiwari,India,Karnataka,Male,1959-04-24,,,,,1,0,66,61-70,High
1199,5152-NZMEY,2024-07-15,Organic,2025-01-11,Premium,Monthly,,,41.06,3272.0,54,Suresh Sengupta,India,Andhra Pradesh,Male,1964-01-23,,,,,0,0,60,51-60,Medium
1200,0612-KFEXQ,2022-07-22,Organic,2022-12-19,Basic,Monthly,,,12.9,471.0,8,Vinay Nair,India,Rajasthan,Male,1974-05-07,,,,,0,0,48,41-50,Low
